MJdatet,Time,PRN,Az,Ele,Lat,Lon,Stec,Vtec,S4
57098.35035,8.408333,19,167.92,16.17,4.941,79.3,132.72,54.89,-99
57098.35069,8.416667,19,167.74,16.28,4.986,79.317,132.37,54.89,-99
57098.35104,8.425,19,167.56,16.4,5.031,79.333,131.98,54.88,-99
57098.35139,8.433333,19,167.38,16.51,5.075,79.349,131.67,54.91,-99
57098.35174,8.441667,19,167.21,16.62,5.12,79.365,131.21,54.87,-99
57098.35208,8.45,19,167.03,16.74,5.164,79.381,130.83,54.86,-99
57098.35243,8.458333,19,166.85,16.85,5.208,79.396,130.42,54.85,-99
57098.35278,8.466667,19,166.67,16.97,5.253,79.412,129.93,54.79,-99
57098.35313,8.475,19,166.49,17.08,5.297,79.427,129.52,54.78,-99
57098.35347,8.483333,19,166.32,17.2,5.341,79.442,129.12,54.77,-99
57098.35382,8.491667,19,166.14,17.31,5.385,79.456,128.67,54.73,-99
57098.35417,8.5,19,165.96,17.43,5.429,79.471,128.3,54.73,-99
57098.35451,8.508333,19,165.78,17.55,5.472,79.485,127.88,54.71,-99
57098.35486,8.516667,19,165.6,17.66,5.516,79.499,127.48,54.69,-99
57098.35521,8.525,19,165.42,17.78,5.559,79.513,127.03,54.66,-99
57098.35556,8.533333,19,165.24,17.9,5.603,79.527,126.65,54.66,-99
57098.3559,8.541667,19,165.07,18.02,5.646,79.54,126.35,54.69,-99
57098.35625,8.55,19,164.89,18.14,5.689,79.553,125.95,54.67,-99
57098.3566,8.558333,19,164.71,18.26,5.732,79.566,125.56,54.67,-99
57098.35694,8.566667,19,164.53,18.38,5.775,79.579,125.17,54.66,-99
57098.35729,8.575,19,164.35,18.5,5.818,79.592,124.84,54.68,-99
57098.35764,8.583333,19,164.17,18.62,5.86,79.604,124.48,54.68,-99
57098.35799,8.591667,19,163.99,18.74,5.903,79.616,124.1,54.68,-99
57098.35833,8.6,19,163.81,18.87,5.945,79.629,123.79,54.7,-99
57098.35868,8.608333,19,163.63,18.99,5.988,79.64,123.36,54.68,-99
57098.35903,8.616667,19,163.45,19.11,6.03,79.652,123.03,54.7,-99
57098.35938,8.625,19,163.27,19.23,6.072,79.664,122.67,54.7,-99
57098.35972,8.633333,19,163.09,19.36,6.114,79.675,122.3,54.71,-99
57098.36007,8.641667,19,162.91,19.48,6.155,79.686,121.92,54.7,-99
57098.36042,8.65,19,162.73,19.61,6.197,79.697,121.55,54.7,-99
57098.36076,8.658333,19,162.55,19.73,6.238,79.708,121.22,54.72,-99
57098.36111,8.666667,19,162.37,19.86,6.28,79.719,120.87,54.73,-99
57098.36146,8.675,19,162.19,19.98,6.321,79.729,120.47,54.72,-99
57098.36181,8.683333,19,162.01,20.11,6.362,79.739,120.11,54.72,-99
57098.36215,8.691667,19,161.82,20.24,6.403,79.749,119.74,54.72,-99
57098.3625,8.7,19,161.64,20.36,6.444,79.759,119.41,54.74,-99
57098.36285,8.708333,19,161.46,20.49,6.484,79.769,119.04,54.74,-99
57098.36319,8.716667,19,161.28,20.62,6.525,79.779,118.78,54.79,-99
57098.36354,8.725,19,161.1,20.75,6.565,79.788,118.44,54.8,-99
57098.36389,8.733333,19,160.91,20.87,6.605,79.798,118.05,54.79,-99
57098.36424,8.741667,19,160.73,21,6.645,79.807,117.7,54.8,-99
57098.36458,8.75,19,160.55,21.13,6.685,79.816,117.45,54.86,-99
57098.36493,8.758333,19,160.37,21.26,6.725,79.825,117.06,54.85,-99
57098.36528,8.766667,19,160.18,21.39,6.764,79.833,116.78,54.89,-99
57098.36563,8.775,19,160,21.52,6.804,79.842,116.37,54.87,-99
57098.36597,8.783333,19,159.82,21.65,6.843,79.85,116.1,54.91,-99
57098.36632,8.791667,19,159.63,21.79,6.882,79.858,115.75,54.92,-99
57098.36667,8.8,19,159.45,21.92,6.921,79.866,115.36,54.91,-99
57098.36701,8.808333,19,159.26,22.05,6.96,79.874,114.94,54.88,-99
57098.36736,8.816667,19,159.08,22.18,6.999,79.882,114.61,54.9,-99
57098.36771,8.825,19,158.89,22.31,7.038,79.89,114.27,54.91,-99
57098.36806,8.833333,19,158.71,22.45,7.076,79.897,113.84,54.87,-99
57098.3684,8.841667,19,158.52,22.58,7.114,79.905,113.41,54.84,-99
57098.36875,8.85,19,158.34,22.71,7.152,79.912,113.04,54.84,-99
57098.3691,8.858333,19,158.15,22.85,7.19,79.919,112.65,54.82,-99
57098.36944,8.866667,19,157.97,22.98,7.228,79.926,112.2,54.78,-99
57098.36979,8.875,19,157.78,23.12,7.266,79.933,111.73,54.72,-99
57098.37014,8.883333,19,157.59,23.25,7.303,79.939,111.34,54.71,-99
57098.37049,8.891667,19,157.41,23.39,7.341,79.946,110.9,54.66,-99
57098.37083,8.9,19,157.22,23.52,7.378,79.952,110.5,54.64,-99
57098.37118,8.908333,19,157.03,23.66,7.415,79.959,110.09,54.61,-99
57098.37153,8.916667,19,156.84,23.8,7.452,79.965,109.66,54.57,-99
57098.37188,8.925,19,156.66,23.93,7.488,79.971,109.28,54.56,-99
57098.37222,8.933333,19,156.47,24.07,7.525,79.977,108.88,54.53,-99
57098.37257,8.941667,19,156.28,24.21,7.561,79.983,108.5,54.52,-99
57098.37292,8.95,19,156.09,24.35,7.598,79.988,108.09,54.48,-99
57098.37326,8.958333,19,155.9,24.48,7.634,79.994,107.68,54.45,-99
57098.37361,8.966667,19,155.71,24.62,7.67,79.999,107.27,54.41,-99
57098.37396,8.975,19,155.52,24.76,7.705,80.005,106.79,54.34,-99
57098.37431,8.983333,19,155.33,24.9,7.741,80.01,106.39,54.32,-99
57098.37465,8.991667,19,155.14,25.04,7.777,80.015,105.93,54.25,-99
57098.375,9,19,154.95,25.18,7.812,80.02,105.57,54.24,-99
57098.37535,9.008333,19,154.76,25.32,7.847,80.025,105.16,54.21,-99
57098.37569,9.016667,19,154.56,25.46,7.882,80.03,104.73,54.16,-99
57098.37604,9.025,19,154.37,25.6,7.917,80.034,104.28,54.1,-99
57098.37639,9.033333,19,154.18,25.74,7.952,80.039,103.83,54.03,-99
57098.37674,9.041667,19,153.99,25.88,7.986,80.043,103.42,53.99,-99
57098.37708,9.05,19,153.79,26.02,8.021,80.048,103.02,53.95,-99
57098.37743,9.058333,19,153.6,26.16,8.055,80.052,102.64,53.93,-99
57098.37778,9.066667,19,153.4,26.3,8.089,80.056,102.25,53.89,-99
57098.37813,9.075,19,153.21,26.45,8.123,80.06,101.86,53.86,-99
57098.37847,9.083333,19,153.01,26.59,8.157,80.064,101.47,53.82,-99
57098.37882,9.091667,19,152.82,26.73,8.191,80.068,101.14,53.82,-99
57098.37917,9.1,19,152.62,26.87,8.224,80.072,100.76,53.79,-99
57098.37951,9.108333,19,152.42,27.02,8.258,80.076,100.36,53.74,-99
57098.37986,9.116667,19,152.23,27.16,8.291,80.079,100.02,53.73,-99
57098.38021,9.125,19,152.03,27.3,8.324,80.083,99.65,53.7,-99
57098.38056,9.133333,19,151.83,27.45,8.357,80.086,99.31,53.69,-99
57098.3809,9.141667,19,151.63,27.59,8.39,80.089,99.04,53.71,-99
57098.38125,9.15,19,151.44,27.73,8.422,80.093,98.63,53.65,-99
57098.3816,9.158333,19,151.24,27.88,8.455,80.096,98.29,53.64,-99
57098.38194,9.166667,19,151.04,28.02,8.487,80.099,97.94,53.62,-99
57098.38229,9.175,19,150.84,28.17,8.52,80.102,97.59,53.59,-99
57098.38264,9.183333,19,150.63,28.31,8.552,80.105,97.23,53.56,-99
57098.38299,9.191667,19,150.43,28.46,8.584,80.108,96.84,53.52,-99
57098.38333,9.2,19,150.23,28.6,8.615,80.11,96.45,53.47,-99
57098.38368,9.208333,19,150.03,28.75,8.647,80.113,96.12,53.45,-99
57098.38403,9.216667,19,149.83,28.89,8.678,80.116,95.79,53.43,-99
57098.38438,9.225,19,149.62,29.04,8.71,80.118,95.42,53.39,-99
57098.38472,9.233333,19,149.42,29.19,8.741,80.12,95.05,53.35,-99
57098.38507,9.241667,19,149.21,29.33,8.772,80.123,94.7,53.32,-99
57098.38542,9.25,19,149.01,29.48,8.803,80.125,94.36,53.29,-99
57098.38576,9.258333,19,148.8,29.62,8.834,80.127,93.95,53.22,-99
57098.38611,9.266667,19,148.6,29.77,8.864,80.129,93.62,53.2,-99
57098.38646,9.275,19,148.39,29.92,8.895,80.132,93.26,53.15,-99
57098.38681,9.283333,19,148.18,30.06,8.925,80.134,92.9,53.11,-99
57098.38715,9.291667,19,147.97,30.21,8.956,80.135,92.49,53.04,-99
57098.3875,9.3,19,147.76,30.36,8.986,80.137,92.15,53.01,-99
57098.38785,9.308333,19,147.55,30.51,9.016,80.139,91.75,52.94,-99
57098.38819,9.316667,19,147.34,30.65,9.046,80.141,91.43,52.92,-99
57098.38854,9.325,19,147.13,30.8,9.075,80.143,91.08,52.87,-99
57098.38889,9.333333,19,146.92,30.95,9.105,80.144,90.72,52.82,-99
57098.38924,9.341667,19,146.71,31.1,9.134,80.146,90.45,52.82,-99
57098.38958,9.35,19,146.5,31.24,9.164,80.147,90.11,52.78,-99
57098.38993,9.358333,19,146.28,31.39,9.193,80.149,89.79,52.75,-99
57098.39028,9.366667,19,146.07,31.54,9.222,80.15,89.52,52.75,-99
57098.39063,9.375,19,145.86,31.69,9.251,80.151,89.23,52.74,-99
57098.39097,9.383333,19,145.64,31.83,9.279,80.153,88.98,52.74,-99
57098.39132,9.391667,19,145.42,31.98,9.308,80.154,88.72,52.75,-99
57098.39167,9.4,19,145.21,32.13,9.337,80.155,88.44,52.74,-99
57098.39201,9.408333,19,144.99,32.28,9.365,80.156,88.18,52.74,-99
57098.39236,9.416667,19,144.77,32.43,9.393,80.157,87.95,52.75,-99
57098.39271,9.425,19,144.55,32.58,9.421,80.158,87.66,52.73,-99
57098.39306,9.433333,19,144.33,32.72,9.449,80.159,87.44,52.75,-99
57098.3934,9.441667,19,144.11,32.87,9.477,80.16,87.22,52.77,-99
57098.39375,9.45,19,143.89,33.02,9.505,80.161,87,52.79,-99
57098.3941,9.458333,19,143.67,33.17,9.533,80.161,86.72,52.78,-99
57098.39444,9.466667,19,143.44,33.32,9.56,80.162,86.51,52.8,-99
57098.39479,9.475,19,143.22,33.47,9.588,80.163,86.26,52.8,-99
57098.39514,9.483333,19,143,33.61,9.615,80.164,85.99,52.78,-99
57098.39549,9.491667,19,142.77,33.76,9.642,80.164,85.72,52.76,-99
57098.39583,9.5,19,142.54,33.91,9.669,80.165,85.44,52.74,-99
57098.39618,9.508333,19,142.32,34.06,9.696,80.165,85.21,52.75,-99
57098.39653,9.516667,19,142.09,34.21,9.723,80.166,84.96,52.74,-99
57098.39688,9.525,19,141.86,34.36,9.75,80.166,84.72,52.74,-99
57098.39722,9.533333,19,141.63,34.5,9.776,80.167,84.46,52.72,-99
57098.39757,9.541667,19,141.4,34.65,9.803,80.167,84.28,52.76,-99
57098.39792,9.55,19,141.17,34.8,9.829,80.167,84.07,52.77,-99
57098.39826,9.558333,19,140.93,34.95,9.855,80.167,83.86,52.79,-99
57098.39861,9.566667,19,140.7,35.1,9.881,80.168,83.68,52.82,-99
57098.39896,9.575,19,140.47,35.25,9.907,80.168,83.46,52.83,-99
57098.39931,9.583333,19,140.23,35.39,9.933,80.168,83.29,52.86,-99
57098.39965,9.591667,19,140,35.54,9.959,80.168,83.14,52.91,-99
57098.4,9.6,19,139.76,35.69,9.985,80.168,82.94,52.92,-99
57098.40035,9.608333,19,139.52,35.84,10.01,80.168,82.79,52.97,-99
57098.40069,9.616667,19,139.28,35.98,10.036,80.168,82.62,53,-99
57098.40104,9.625,19,139.04,36.13,10.061,80.168,82.41,53.01,-99
57098.40139,9.633333,19,138.8,36.28,10.086,80.168,82.22,53.03,-99
57098.40174,9.641667,19,138.56,36.42,10.111,80.168,82.02,53.04,-99
57098.40208,9.65,19,138.32,36.57,10.136,80.168,81.89,53.09,-99
57098.40243,9.658333,19,138.07,36.72,10.161,80.168,81.79,53.17,-99
57098.40278,9.666667,19,137.83,36.86,10.186,80.168,81.65,53.22,-99
57098.40313,9.675,19,137.58,37.01,10.211,80.167,81.51,53.26,-99
57098.40347,9.683333,19,137.33,37.16,10.236,80.167,81.41,53.33,-99
57098.40382,9.691667,19,137.08,37.3,10.26,80.167,81.28,53.39,-99
57098.40417,9.7,19,136.83,37.45,10.284,80.167,81.18,53.45,-99
57098.40451,9.708333,19,136.58,37.59,10.309,80.166,81.1,53.54,-99
57098.40486,9.716667,19,136.33,37.74,10.333,80.166,81.01,53.61,-99
57098.40521,9.725,19,136.08,37.88,10.357,80.166,80.95,53.71,-99
57098.40556,9.733333,19,135.83,38.03,10.381,80.165,80.87,53.79,-99
57098.4059,9.741667,19,135.57,38.17,10.405,80.165,80.8,53.88,-99
57098.40625,9.75,19,135.31,38.32,10.429,80.164,80.73,53.96,-99
57098.4066,9.758333,19,135.06,38.46,10.453,80.164,80.66,54.05,-99
57098.40694,9.766667,19,134.8,38.6,10.476,80.163,80.59,54.13,-99
57098.40729,9.775,19,134.54,38.75,10.5,80.163,80.55,54.24,-99
57098.40764,9.783333,19,134.28,38.89,10.523,80.162,80.5,54.33,-99
57098.40799,9.791667,19,134.02,39.03,10.547,80.162,80.43,54.42,-99
57098.40833,9.8,19,133.75,39.17,10.57,80.161,80.32,54.47,-99
57098.40868,9.808333,19,133.49,39.32,10.593,80.161,80.24,54.54,-99
57098.40903,9.816667,19,133.22,39.46,10.616,80.16,80.13,54.6,-99
57098.40938,9.825,19,132.96,39.6,10.639,80.159,80.02,54.65,-99
57098.40972,9.833333,19,132.69,39.74,10.662,80.159,79.9,54.7,-99
57098.41007,9.841667,19,132.42,39.88,10.685,80.158,79.82,54.77,-99
57098.41042,9.85,19,132.15,40.02,10.708,80.157,79.71,54.82,-99
57098.41076,9.858333,19,131.88,40.16,10.73,80.157,79.62,54.88,-99
57098.41111,9.866667,19,131.6,40.3,10.753,80.156,79.53,54.95,-99
57098.41146,9.875,19,131.33,40.44,10.775,80.155,79.44,55,-99
57098.41181,9.883333,19,131.05,40.58,10.798,80.154,79.4,55.1,-99
57098.41215,9.891667,19,130.78,40.71,10.82,80.154,79.36,55.19,-99
57098.4125,9.9,19,130.5,40.85,10.842,80.153,79.28,55.26,-99
57098.41285,9.908333,19,130.22,40.99,10.864,80.152,79.19,55.32,-99
57098.41319,9.916667,19,129.94,41.13,10.887,80.151,79.15,55.41,-99
57098.41354,9.925,19,129.66,41.26,10.909,80.15,79.08,55.48,-99
57098.41389,9.933333,19,129.37,41.4,10.93,80.15,79.01,55.55,-99
57098.41424,9.941667,19,129.09,41.53,10.952,80.149,78.94,55.62,-99
57098.41458,9.95,19,128.8,41.67,10.974,80.148,78.88,55.69,-99
57098.41493,9.958333,19,128.51,41.8,10.996,80.147,78.84,55.78,-99
57098.41528,9.966667,19,128.22,41.93,11.017,80.146,78.75,55.84,-99
57098.41563,9.975,19,127.93,42.07,11.039,80.145,78.65,55.88,-99
57098.41597,9.983333,19,127.64,42.2,11.06,80.144,78.57,55.93,-99
57098.41632,9.991667,19,127.35,42.33,11.082,80.144,78.47,55.97,-99
57098.41667,10,19,127.05,42.46,11.103,80.143,78.36,56.01,-99
57098.41701,10.008333,19,126.76,42.59,11.124,80.142,78.3,56.08,-99
57098.41736,10.016667,19,126.46,42.72,11.145,80.141,78.23,56.14,-99
57098.41771,10.025,19,126.16,42.85,11.167,80.14,78.15,56.2,-99
57098.41806,10.033333,19,125.86,42.98,11.188,80.139,78.04,56.23,-99
57098.4184,10.041667,19,125.56,43.11,11.209,80.138,77.98,56.29,-99
57098.41875,10.05,19,125.25,43.24,11.229,80.137,77.9,56.34,-99
57098.4191,10.058333,19,124.95,43.36,11.25,80.136,77.83,56.39,-99
57098.41944,10.066667,19,124.64,43.49,11.271,80.135,77.73,56.43,-99
57098.41979,10.075,19,124.33,43.61,11.292,80.134,77.62,56.45,-99
57098.42014,10.083333,19,124.02,43.74,11.312,80.133,77.5,56.47,-99
57098.42049,10.091667,19,123.71,43.86,11.333,80.132,77.41,56.5,-99
57098.42083,10.1,19,123.4,43.98,11.353,80.131,77.32,56.54,-99
57098.42118,10.108333,19,123.08,44.11,11.374,80.13,77.21,56.56,-99
57098.42153,10.116667,19,122.77,44.23,11.394,80.129,77.06,56.55,-99
57098.42188,10.125,19,122.45,44.35,11.415,80.128,76.98,56.59,-99
57098.42222,10.133333,19,122.13,44.47,11.435,80.127,76.85,56.6,-99
57098.42257,10.141667,19,121.81,44.59,11.455,80.126,76.74,56.61,-99
57098.42292,10.15,19,121.49,44.7,11.475,80.125,76.62,56.62,-99
57098.42326,10.158333,19,121.17,44.82,11.495,80.124,76.57,56.68,-99
57098.42361,10.166667,19,120.84,44.94,11.515,80.123,76.49,56.71,-99
57098.42396,10.175,19,120.52,45.05,11.535,80.122,76.4,56.74,-99
57098.42431,10.183333,19,120.19,45.17,11.555,80.121,76.35,56.79,-99
57098.42465,10.191667,19,119.86,45.28,11.575,80.12,76.29,56.84,-99
57098.425,10.2,19,119.53,45.39,11.595,80.119,76.25,56.9,-99
57098.42535,10.208333,19,119.2,45.51,11.614,80.118,76.18,56.94,-99
57098.42569,10.216667,19,118.86,45.62,11.634,80.118,76.14,57,-99
57098.42604,10.225,19,118.53,45.73,11.654,80.117,76.07,57.03,-99
57098.42639,10.233333,19,118.19,45.84,11.673,80.116,76.06,57.11,-99
57098.42674,10.241667,19,117.85,45.94,11.693,80.115,76.01,57.16,-99
57098.42708,10.25,19,117.51,46.05,11.712,80.114,75.94,57.19,-99
57098.42743,10.258333,19,117.17,46.16,11.732,80.113,75.88,57.23,-99
57098.42778,10.266667,19,116.82,46.26,11.751,80.112,75.85,57.29,-99
57098.42813,10.275,19,116.48,46.37,11.77,80.111,75.82,57.35,-99
57098.42847,10.283333,19,116.13,46.47,11.789,80.11,75.8,57.42,-99
57098.42882,10.291667,19,115.79,46.57,11.809,80.109,75.78,57.47,-99
57098.42917,10.3,19,115.44,46.67,11.828,80.108,75.73,57.52,-99
57098.42951,10.308333,19,115.09,46.77,11.847,80.107,75.68,57.56,-99
57098.42986,10.316667,19,114.73,46.87,11.866,80.106,75.63,57.6,-99
57098.43021,10.325,19,114.38,46.96,11.885,80.105,75.6,57.64,-99
57098.43056,10.333333,19,114.02,47.06,11.904,80.104,75.56,57.69,-99
57098.4309,10.341667,19,113.67,47.16,11.923,80.103,75.52,57.74,-99
57098.43125,10.35,19,113.31,47.25,11.942,80.102,75.45,57.75,-99
57098.4316,10.358333,19,112.95,47.34,11.961,80.102,75.37,57.76,-99
57098.43194,10.366667,19,112.59,47.43,11.979,80.101,75.27,57.76,-99
57098.43229,10.375,19,112.22,47.52,11.998,80.1,75.2,57.77,-99
57098.43264,10.383333,19,111.86,47.61,12.017,80.099,75.06,57.73,-99
57098.43299,10.391667,19,111.49,47.7,12.036,80.098,74.98,57.74,-99
57098.43333,10.4,19,111.13,47.79,12.054,80.097,74.89,57.73,-99
57098.43368,10.408333,19,110.76,47.87,12.073,80.097,74.82,57.74,-99
57098.43403,10.416667,19,110.39,47.95,12.091,80.096,74.78,57.77,-99
57098.43438,10.425,19,110.02,48.04,12.11,80.095,74.76,57.82,-99
57098.43472,10.433333,19,109.64,48.12,12.128,80.094,74.75,57.87,-99
57098.43507,10.441667,19,109.27,48.2,12.147,80.093,74.72,57.91,-99
57098.43542,10.45,19,108.89,48.27,12.165,80.093,74.7,57.96,-99
57098.43576,10.458333,19,108.52,48.35,12.184,80.092,74.72,58.03,-99
57098.43611,10.466667,19,108.14,48.43,12.202,80.091,74.72,58.08,-99
57098.43646,10.475,19,107.76,48.5,12.22,80.09,74.73,58.15,-99
57098.43681,10.483333,19,107.38,48.57,12.239,80.09,74.72,58.19,-99
57098.43715,10.491667,19,107,48.64,12.257,80.089,74.71,58.24,-99
57098.4375,10.5,19,106.61,48.71,12.275,80.088,74.71,58.29,-99
57098.43785,10.508333,19,106.23,48.78,12.293,80.088,74.74,58.36,-99
57098.43819,10.516667,19,105.84,48.85,12.312,80.087,74.7,58.39,-99
57098.43854,10.525,19,105.46,48.92,12.33,80.086,74.68,58.42,-99
57098.43889,10.533333,19,105.07,48.98,12.348,80.086,74.66,58.45,-99
57098.43924,10.541667,19,104.68,49.04,12.366,80.085,74.63,58.47,-99
57098.43958,10.55,19,104.29,49.1,12.384,80.084,74.6,58.49,-99
57098.43993,10.558333,19,103.9,49.16,12.402,80.084,74.59,58.53,-99
57098.44028,10.566667,19,103.5,49.22,12.42,80.083,74.61,58.59,-99
57098.44063,10.575,19,103.11,49.28,12.438,80.083,74.62,58.64,-99
57098.44097,10.583333,19,102.72,49.33,12.456,80.082,74.62,58.68,-99
57098.44132,10.591667,19,102.32,49.38,12.474,80.082,74.64,58.73,-99
57098.44167,10.6,19,101.92,49.43,12.492,80.081,74.65,58.78,-99
57098.44201,10.608333,19,101.53,49.48,12.509,80.081,74.74,58.88,-99
57098.44236,10.616667,19,101.13,49.53,12.527,80.08,74.79,58.96,-99
57098.44271,10.625,19,100.73,49.58,12.545,80.08,74.84,59.03,-99
57098.44306,10.633333,19,100.33,49.62,12.563,80.079,74.92,59.13,-99
57098.4434,10.641667,19,99.93,49.67,12.581,80.079,75.03,59.25,-99
57098.44375,10.65,19,99.53,49.71,12.598,80.079,75.11,59.34,-99
57098.4441,10.658333,19,99.12,49.75,12.616,80.078,75.18,59.43,-99
57098.44444,10.666667,19,98.72,49.79,12.634,80.078,75.28,59.53,-99
57098.44479,10.675,19,98.32,49.82,12.652,80.078,75.37,59.63,-99
57098.44514,10.683333,19,97.91,49.86,12.669,80.077,75.45,59.72,-99
57098.44549,10.691667,19,97.51,49.89,12.687,80.077,75.52,59.8,-99
57098.44583,10.7,19,97.1,49.92,12.705,80.077,75.63,59.91,-99
57098.44618,10.708333,19,96.69,49.95,12.722,80.077,75.75,60.03,-99
57098.44653,10.716667,19,96.29,49.98,12.74,80.076,75.82,60.1,-99
57098.44688,10.725,19,95.88,50.01,12.758,80.076,75.92,60.2,-99
57098.44722,10.733333,19,95.47,50.03,12.775,80.076,76.03,60.31,-99
57098.44757,10.741667,19,95.06,50.06,12.793,80.076,76.15,60.42,-99
57098.44792,10.75,19,94.65,50.08,12.81,80.076,76.25,60.52,-99
57098.44826,10.758333,19,94.25,50.1,12.828,80.076,76.35,60.61,-99
57098.44861,10.766667,19,93.84,50.11,12.845,80.076,76.49,60.74,-99
57098.44896,10.775,19,93.43,50.13,12.863,80.076,76.59,60.83,-99
57098.44931,10.783333,19,93.02,50.14,12.88,80.076,76.7,60.92,-99
57098.44965,10.791667,19,92.61,50.16,12.898,80.076,76.82,61.03,-99
57098.45,10.8,19,92.2,50.17,12.916,80.076,76.9,61.1,-99
57098.45035,10.808333,19,91.79,50.17,12.933,80.076,77,61.18,-99
57098.45069,10.816667,19,91.38,50.18,12.951,80.076,77.11,61.27,-99
57098.45104,10.825,19,90.97,50.19,12.968,80.076,77.2,61.35,-99
57098.45139,10.833333,19,90.55,50.19,12.986,80.076,77.34,61.46,-99
57098.45174,10.841667,19,90.14,50.19,13.003,80.076,77.45,61.55,-99
57098.45208,10.85,19,89.73,50.19,13.02,80.076,77.53,61.62,-99
57098.45243,10.858333,19,89.32,50.19,13.038,80.077,77.68,61.73,-99
57098.45278,10.866667,19,88.91,50.18,13.055,80.077,77.78,61.81,-99
57098.45313,10.875,19,88.5,50.18,13.073,80.077,77.9,61.9,-99
57098.45347,10.883333,19,88.09,50.17,13.09,80.077,78.03,62,-99
57098.45382,10.891667,19,87.68,50.16,13.108,80.078,78.17,62.1,-99
57098.45417,10.9,19,87.28,50.15,13.125,80.078,78.27,62.17,-99
57098.45451,10.908333,19,86.87,50.14,13.143,80.079,78.39,62.26,-99
57098.45486,10.916667,19,86.46,50.12,13.16,80.079,78.52,62.35,-99
57098.45521,10.925,19,86.05,50.1,13.178,80.08,78.68,62.46,-99
57098.45556,10.933333,19,85.64,50.08,13.195,80.08,78.84,62.58,-99
57098.4559,10.941667,19,85.24,50.06,13.213,80.081,78.98,62.67,-99
57098.45625,10.95,19,84.83,50.04,13.23,80.081,79.15,62.79,-99
57098.4566,10.958333,19,84.42,50.02,13.248,80.082,79.36,62.94,-99
57098.45694,10.966667,19,84.02,49.99,13.265,80.082,79.55,63.07,-99
57098.45729,10.975,19,83.62,49.96,13.283,80.083,79.78,63.23,-99
57098.45764,10.983333,19,83.21,49.93,13.3,80.084,80.02,63.4,-99
57098.45799,10.991667,19,82.81,49.9,13.318,80.085,80.22,63.53,-99
57098.45833,11,19,82.41,49.87,13.335,80.085,80.47,63.7,-99
57098.45868,11.008333,19,82.01,49.83,13.353,80.086,80.71,63.86,-99
57098.45903,11.016667,19,81.6,49.79,13.37,80.087,80.97,64.04,-99
57098.45938,11.025,19,81.21,49.76,13.388,80.088,81.23,64.21,-99
57098.45972,11.033333,19,80.81,49.71,13.405,80.089,81.47,64.37,-99
57098.46007,11.041667,19,80.41,49.67,13.423,80.09,81.73,64.54,-99
57098.46042,11.05,19,80.01,49.63,13.441,80.091,81.98,64.71,-99
57098.46076,11.058333,19,79.62,49.58,13.458,80.092,82.24,64.87,-99
57098.46111,11.066667,19,79.22,49.53,13.476,80.093,82.5,65.04,-99
57098.46146,11.075,19,78.83,49.48,13.493,80.094,82.77,65.21,-99
57098.46181,11.083333,19,78.44,49.43,13.511,80.095,83.05,65.39,-99
57098.46215,11.091667,19,78.05,49.38,13.529,80.096,83.33,65.57,-99
57098.4625,11.1,19,77.66,49.32,13.546,80.097,83.6,65.73,-99
57098.46285,11.108333,19,77.27,49.27,13.564,80.099,83.9,65.92,-99
57098.46319,11.116667,19,76.88,49.21,13.582,80.1,84.2,66.11,-99
57098.46354,11.125,19,76.5,49.15,13.6,80.101,84.49,66.28,-99
57098.46389,11.133333,19,76.11,49.09,13.617,80.103,84.79,66.47,-99
57098.46424,11.141667,19,75.73,49.02,13.635,80.104,85.06,66.62,-99
57098.46458,11.15,19,75.35,48.96,13.653,80.106,85.33,66.79,-99
57098.46493,11.158333,19,74.97,48.89,13.671,80.107,85.65,66.97,-99
57098.46528,11.166667,19,74.59,48.82,13.689,80.109,85.9,67.11,-99
57098.46563,11.175,19,74.21,48.75,13.706,80.11,86.18,67.27,-99
57098.46597,11.183333,19,73.83,48.68,13.724,80.112,86.46,67.42,-99
57098.46632,11.191667,19,73.46,48.6,13.742,80.114,86.74,67.58,-99
57098.46667,11.2,19,73.09,48.53,13.76,80.115,87.03,67.74,-99
57098.46701,11.208333,19,72.72,48.45,13.778,80.117,87.35,67.92,-99
57098.46736,11.216667,19,72.35,48.37,13.796,80.119,87.66,68.1,-99
57098.46771,11.225,19,71.98,48.29,13.814,80.121,87.95,68.24,-99
57098.46806,11.233333,19,71.62,48.21,13.832,80.123,88.29,68.44,-99
57098.4684,11.241667,19,71.25,48.12,13.85,80.125,88.61,68.61,-99
